age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,numberchildren,remotework,fin
36,No,travel_rarely,703.13,,1,4,Life Sciences,1413,2,F,3,2, sales executive ,3,Single,"5679,17$",14765.83,6,No,13,"3,0",1,Full Time,0,,5,"3,0",1,,0,0,1987,"68150,00$",,,Yes,2023
50,No,,1973.98,,24,3,Marketing,1414,24,M,3,5, manager ,3,Married,"15943,72$",41453.67,4,Yes,16,,3,Full Time,1,,2,"3,0",1,,0,0,1973,"191324,62$",,,No,2023
42,No,travel_rarely,1973.98,,9,2,,1415,4,M,2,5, manager ,4,,,41453.67,8,No,22,"4,0",4,Full Time,0,"24,0",2,"3,0",1,,0,1,1981,"191324,62$",,,No,2023
35,No,,277.54,,7,2,Life Sciences,1416,3,M,2,1, laboratory technician ,4,,"2241,67$",5828.33,1,No,18,"3,0",4,,1,,5,"2,0",1,,0,1,1988,"2241,67$2241,67$2241,67$2241,67$2241,67$2241,67$2241,67$2241,67$2241,67$2241,67$2241,67$2241,67$",,,No,2023
46,No,travel_rarely,1812.47,,1,4,Life Sciences,1417,4,M,4,4, manager ,1,,,38061.83,1,,15,"3,0",2,Full Time,0,"27,0",5,"1,0",26,,0,12,1977,"175670,00$",,,No,2023
18,Yes,travel_frequently,161.88, Sales ,3,2,Medical,1418,2,F,3,1, sales representative ,4,Single,,3399.5,1,Yes,12,"3,0",3,Part Time,0,"0,0",2,"4,0",0,,0,0,2005,"15690,00$", SALEs REpRESentatIve  -  Sales ,,Yes,2023
29,No,,431.99,,5,3,,1419,1,M,2,2, sales executive ,2,Divorced,"3489,17$",9071.83,1,Yes,13,,2,Part Time,1,"10,0",3,"2,0",10,,0,9,1994,"41870,00$",,,Yes,2023
31,No,,556.26,,5,4,Life Sciences,1420,1,F,3,2, sales executive ,4,,"4492,84$",11681.39,1,No,11,"3,0",1,Part Time,2,"10,0",2,,10,,0,2,1992,"53914,11$",,,Yes,2023
41,No,travel_rarely,1032.49,,23,2,,1421,4,M,3,3, sales executive ,3,Single,"8339,32$",21682.23,3,,16,"3,0",4,Part Time,0,"21,0",2,"3,0",2,,0,2,1982,"100071,84$",,,Yes,2023
38,No,travel_rarely,341.1,,4,2,,1422,4,F,3,1, laboratory technician ,3,,,7163.0,7,,19,"3,0",4,Full Time,1,"7,0",5,,0,,0,0,1985,"33060,00$",,,Yes,2023
32,Yes,travel_rarely,143.72,,2,4,Life Sciences,1423,4,M,3,1, laboratory technician ,2,Single,,3018.17,1,No,12,"3,0",1,Part Time,0,"1,0",2,"3,0",1,,0,0,1991,"13930,00$",,,Yes,2023
60,No,,1122.85,,1,4,,1424,3,M,1,3, healthcare representative ,4,Divorced,"9069,17$",23579.83,3,No,20,"4,0",3,Full Time,1,"19,0",2,"4,0",1,,0,0,1963,"108830,00$",,,No,2023
24,Yes,,290.04,,22,1,,1425,4,M,1,1, human resources ,3,Married,"2342,59$",6090.75,1,No,11,,3,,1,"1,0",2,"3,0",1,,0,0,1999,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,Yes,2023
40,No,travel_rarely,556.26,,8,2,Life Sciences,1426,2,F,3,2, manufacturing director ,1,,,11681.39,2,Yes,16,"3,0",2,,1,"18,0",3,"3,0",1,,0,0,1983,"53914,11$",,,Yes,2023
30,No,travel_rarely,295.29,,21,1,,1427,2,M,3,1, research scientist ,4,Married,"2385,00$",6201.0,1,No,12,"3,0",2,,1,"10,0",2,"2,0",10,,0,8,1993,"2385,00$2385,00$2385,00$2385,00$2385,00$2385,00$2385,00$2385,00$2385,00$2385,00$2385,00$2385,00$",,,Yes,2023
47,No,non-travel,556.26,,2,4,Marketing,1428,3,M,3,2, sales executive ,2,,"4492,84$",11681.39,7,No,11,"3,0",4,Part Time,1,"4,0",3,"1,0",1,,0,0,1976,"53914,11$",,,Yes,2023
32,Yes,travel_rarely,694.88, Sales ,1,2,,1429,1,M,1,2, sales executive ,2,Single,"5612,50$",14592.5,6,,15,"3,0",2,Full Time,0,"10,0",2,"3,0",0,,0,0,1991,"67350,00$", SalES eXecUTiVE  -  Sales ,,No,2023
45,No,travel_rarely,1006.57,,41,3,Life Sciences,1430,41,F,1,3, human resources ,3,Married,,21138.0,4,,21,"4,0",3,,2,"9,0",2,"4,0",5,,0,3,1978,"97560,00$",,,Yes,2023
34,No,,290.04,,2,4,,1431,4,M,4,1, research scientist ,4,Married,"2342,59$",6090.75,0,Yes,14,"3,0",1,Part Time,3,"6,0",3,"3,0",5,,1,2,1989,"28111,13$",,,No,2023
33,Yes,,1032.49,,16,3,,1432,1,F,3,3, sales executive ,1,,"8339,32$",21682.23,2,Yes,20,"4,0",3,Part Time,0,,2,"2,0",0,,0,0,1990,"100071,84$",,,Yes,2023
31,Yes,travel_rarely,1032.49,,16,4,,1433,1,M,3,3, sales executive ,3,Married,"8339,32$",21682.23,2,,13,"3,0",1,,3,,2,"3,0",1,,0,0,1992,"8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$",,,Yes,2023
29,No,travel_rarely,290.04,,4,3,Technical Degree,1434,4,F,2,1, research scientist ,1,Divorced,,6090.75,1,,13,"3,0",3,Part Time,1,,2,"3,0",1,,0,0,1994,"28111,13$",,,Yes,2023
30,No,,546.21,,16,3,,1435,3,M,4,2, healthcare representative ,3,Married,"4411,67$",11470.33,3,No,16,"3,0",3,Part Time,1,"10,0",3,"3,0",7,,1,7,1993,"52940,00$",,,No,2023
38,No,travel_rarely,556.26,,18,3,Medical,1436,2,M,1,2, healthcare representative ,4,Married,,11681.39,3,,16,"3,0",3,Part Time,1,,2,"3,0",1,,1,0,1985,"53914,11$",,,Yes,2023
43,Yes,,251.44,,17,3,Technical Degree,1437,3,M,2,1, research scientist ,3,,"2030,83$",5280.17,9,Yes,16,"3,0",4,Part Time,1,"6,0",4,"3,0",1,,0,0,1980,"24370,00$",,,No,2023
55,No,travel_rarely,1973.98,,44,3,,1438,3,M,2,5, research director ,1,Married,,41453.67,8,No,12,"3,0",2,Full Time,3,"34,0",2,"3,0",1,,0,0,1968,"191324,62$",,,No,2023
21,Yes,,290.04,,7,1,Marketing,1439,2,M,3,1, sales representative ,2,Single,"2342,59$",6090.75,1,,13,"3,0",2,,0,,3,"3,0",1,,1,0,2002,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,Yes,2023
22,Yes,travel_rarely,290.04,,45,1,Medical,1440,3,F,3,1, laboratory technician ,1,,"2342,59$",6090.75,1,Yes,17,"3,0",3,Part Time,0,"1,0",6,"3,0",1,,0,0,2001,"28111,13$",,,Yes,2023
37,No,travel_rarely,420.02,,8,2,Other,1441,3,M,3,2, human resources ,2,Divorced,,8820.5,2,No,13,"3,0",3,Part Time,0,"19,0",4,"2,0",10,,4,7,1986,"40710,00$",,,Yes,2023
42,No,travel_rarely,556.26,,13,3,,1442,2,M,4,2, healthcare representative ,1,Married,"4492,84$",11681.39,5,No,18,,3,Part Time,2,"10,0",2,"2,0",0,,0,0,1981,"53914,11$",,,No,2023
18,No,,290.04,,14,3,,1443,2,F,3,1, research scientist ,3,Single,"2342,59$",6090.75,1,,16,"3,0",3,,0,"0,0",4,"1,0",0,,0,0,2005,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,Yes,2023
31,Yes,travel_rarely,304.98,,18,5,Human Resources,1444,4,M,4,1, human resources ,1,Married,"2463,33$",6404.67,0,No,17,"3,0",3,Full Time,0,"2,0",4,"3,0",1,,0,0,1992,"29560,00$",,,Yes,2023
36,No,travel_rarely,556.26,,2,4,,1445,4,F,3,2, research scientist ,2,,,11681.39,4,Yes,22,"4,0",4,,1,,2,"3,0",1,,0,0,1987,"53914,11$",,,Yes,2023
32,No,travel_frequently,479.56,,10,4,Marketing,1446,4,M,3,2, sales executive ,4,,"3873,33$",10070.67,8,,13,"3,0",3,Part Time,0,,2,"4,0",0,,0,0,1991,"46480,00$",,,Yes,2023
29,No,,556.26,,29,1,Life Sciences,1447,4,M,1,2, healthcare representative ,3,Divorced,,11681.39,8,No,17,,4,Part Time,2,"11,0",3,,7,,1,6,1994,"53914,11$",,,No,2023
42,No,travel_rarely,290.04,,8,3,,1448,4,M,3,1, laboratory technician ,3,,"2342,59$",6090.75,4,No,13,,4,Part Time,0,,3,"3,0",0,,0,0,1981,"28111,13$",,,Yes,2023
29,No,travel_rarely,289.3,,6,1,,1449,4,M,2,1, human resources ,2,Married,"2336,67$",6075.33,1,No,11,"3,0",4,Part Time,0,,3,"3,0",1,,0,0,1994,"28040,00$",,,Yes,2023
29,Yes,,251.64,,24,2,,1450,4,M,2,1, research scientist ,4,,"2032,50$",5284.5,1,Yes,24,,2,Part Time,0,"1,0",3,"2,0",1,,1,0,1994,"24390,00$",,,No,2023
28,No,travel_rarely,294.67, Sales ,3,3,Medical,1451,2,F,3,1, sales representative ,2,,"2380,00$",6188.0,1,No,19,"3,0",4,,1,"1,0",3,"3,0",1,,0,0,1995,"2380,00$2380,00$2380,00$2380,00$2380,00$2380,00$2380,00$2380,00$2380,00$2380,00$2380,00$2380,00$", SaLes REPREseNtATive  -  Sales ,,Yes,2023
30,Yes,,290.04,,9,3,,1452,2,M,3,1, sales representative ,4,,"2342,59$",6090.75,1,,13,"3,0",3,,0,,3,"2,0",1,,0,0,1993,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,No,2023
22,Yes,travel_rarely,290.04, Research & Development ,7,1,Life Sciences,1453,4,M,3,1, research scientist ,2,Single,"2342,59$",6090.75,1,,23,"4,0",1,,0,"1,0",2,"3,0",1,,0,0,2001,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$", ReSeArch sCIEnTiSt  -  Research & Development ,,Yes,2023
26,No,,302.61,,1,2,Life Sciences,1454,2,F,2,1, research scientist ,3,,"2444,17$",6354.83,1,Yes,13,"3,0",3,Full Time,1,"1,0",3,"2,0",1,,1,0,1997,"29330,00$",,,No,2023
44,No,travel_rarely,556.26,,1,4,,1455,2,M,4,2, healthcare representative ,1,,"4492,84$",11681.39,2,,15,"3,0",4,Part Time,1,"10,0",5,"3,0",2,"0,0",2,2,1979,"53914,11$",,,Yes,2023
29,Yes,travel_frequently,112.56, Sales ,24,3,Technical Degree,1456,3,M,4,1, sales representative ,1,Single,,2363.83,1,No,17,"3,0",4,Part Time,0,"1,0",3,,1,,0,0,1994,"10910,00$", sales REPReSeNtAtIVe  -  Sales ,,Yes,2023
28,Yes,travel_rarely,556.26,,13,2,Marketing,1457,4,F,3,2, sales executive ,3,,"4492,84$",11681.39,3,Yes,11,"3,0",4,Part Time,0,"6,0",0,"3,0",2,,2,2,1995,"53914,11$",,,Yes,2023
56,No,travel_rarely,556.26,,11,5,,1458,4,F,2,2, sales executive ,1,Married,"4492,84$",11681.39,4,,16,"3,0",3,Part Time,1,,3,"3,0",0,,0,0,1967,"53914,11$",,,Yes,2023
39,No,travel_rarely,531.45,,9,2,,1459,1,M,3,2, manufacturing director ,1,Married,,11160.5,1,No,25,"4,0",4,Part Time,1,"10,0",3,"3,0",10,,7,9,1984,"51510,00$",,,Yes,2023
58,No,,1582.77,,21,3,,1460,4,F,3,4, manager ,4,,,33238.2,4,Yes,13,"3,0",3,Full Time,1,,2,"2,0",1,,0,0,1965,"153407,07$",,,Yes,2023
42,No,travel_rarely,556.26, Sales ,12,4,Marketing,1461,2,M,3,2, sales executive ,4,Divorced,,11681.39,3,,12,,3,Part Time,2,"14,0",4,"3,0",0,,0,0,1981,"53914,11$", sAles execUtIve  -  Sales ,,No,2023
27,Yes,,295.39,,22,3,,1462,1,F,2,1, human resources ,2,Married,"2385,83$",6203.17,1,No,12,"3,0",1,Full Time,0,,2,"3,0",1,,0,0,1996,"28630,00$",,,No,2023
38,No,travel_rarely,294.87,,1,3,,1463,1,M,2,1, sales representative ,1,Single,"2381,67$",6192.33,4,,14,"3,0",1,,0,"20,0",3,"2,0",1,,0,0,1985,"2381,67$2381,67$2381,67$2381,67$2381,67$2381,67$2381,67$2381,67$2381,67$2381,67$2381,67$2381,67$",,,Yes,2023
32,No,,556.26,,5,4,Life Sciences,1464,4,M,2,2, manufacturing director ,4,,"4492,84$",11681.39,8,No,24,"4,0",2,Part Time,0,,1,"3,0",1,,0,0,1991,"53914,11$",,,Yes,2023
31,No,,116.48,,2,1,Medical,1465,4,F,1,1, laboratory technician ,4,,94083$,2446.17,1,,11,"3,0",3,Part Time,3,,4,"3,0",1,,0,0,1992,"11290,00$",,,Yes,2023
25,No,travel_rarely,290.04,,2,3,,1466,3,F,3,1, human resources ,2,,"2342,59$",6090.75,4,No,14,"3,0",3,Part Time,0,"6,0",3,"3,0",2,,1,2,1998,"28111,13$",,,No,2023
40,No,,290.04, Research & Development ,44,4,,1467,1,M,3,1, laboratory technician ,4,Married,"2342,59$",6090.75,8,No,19,"3,0",3,Part Time,2,"8,0",3,"2,0",1,,0,0,1983,"28111,13$", LABOrATORy tEChNiCIaN  -  Research & Development ,,Yes,2023
39,No,non-travel,2004.79,,9,3,,1468,4,M,3,5, manager ,4,,"16192,50$",42100.5,2,,13,"3,0",3,Full Time,0,,3,"2,0",6,,1,3,1984,"194310,00$",,,No,2023
23,Yes,,290.04,,9,3,,1469,4,M,3,1, sales representative ,1,Married,"2342,59$",6090.75,1,No,19,"3,0",1,,1,,3,,1,,1,0,2000,"2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$2342,59$",,,No,2023
35,No,travel_rarely,1032.49,,26,4,Life Sciences,1470,3,F,3,3, human resources ,4,Single,"8339,32$",21682.23,1,Yes,16,"3,0",3,Part Time,0,,2,,9,,1,7,1988,"100071,84$",,,No,2023
34,No,travel_rarely,238.13,,7,2,Technical Degree,1471,2,M,3,1, sales representative ,3,,"1923,33$",5000.67,0,Yes,25,"4,0",2,,1,"12,0",4,"3,0",11,,5,7,1989,"23080,00$",,,Yes,2023
28,No,non-travel,221.21,,16,3,Medical,1472,3,M,3,1, research scientist ,3,Single,,4645.33,1,No,14,"3,0",3,Part Time,0,"5,0",3,"2,0",5,,1,4,1995,"21440,00$",,,No,2023
29,No,,554.36,,1,3,Life Sciences,1473,1,M,3,2, healthcare representative ,1,Married,"4477,50$",11641.5,0,No,12,"3,0",1,Part Time,1,"6,0",5,"2,0",5,,0,2,1994,"53730,00$",,,No,2023
58,Yes,travel_rarely,1032.49,,23,4,Medical,1474,4,F,3,3, healthcare representative ,4,Married,"8339,32$",21682.23,1,,12,"3,0",4,Part Time,1,"40,0",3,"2,0",40,,15,6,1965,"100071,84$",,,Yes,2023
38,No,,1032.49,,3,3,Life Sciences,1475,1,M,3,3, sales executive ,3,Divorced,,21682.23,0,,12,"3,0",3,Part Time,2,,6,"2,0",16,,5,13,1985,"100071,84$",,,Yes,2023
29,No,travel_frequently,1032.49,,1,1,,1476,2,F,3,3, sales executive ,4,Married,,21682.23,1,,14,"3,0",4,Part Time,1,"11,0",5,"3,0",11,,4,1,1994,"100071,84$",,,Yes,2023
55,No,travel_rarely,1964.96,,1,3,Medical,1477,4,M,3,5, manager ,1,Single,"15870,83$",41264.17,0,,14,"3,0",3,,0,"37,0",2,"3,0",36,,4,13,1968,"190450,00$",,,Yes,2023
41,No,,1652.34,,2,4,,1478,4,M,3,4, manager ,2,,,34699.17,1,,19,"3,0",2,Full Time,0,,2,"3,0",22,,0,4,1982,"160150,00$",,,Yes,2023
39,No,travel_rarely,991.82, Research & Development ,1,3,,1479,3,M,4,3, healthcare representative ,4,,"8010,83$",20828.17,0,No,17,,1,,3,"19,0",5,"2,0",18,,3,7,1984,"8010,83$8010,83$8010,83$8010,83$8010,83$8010,83$8010,83$8010,83$8010,83$8010,83$8010,83$8010,83$", hEalthCarE REPResEnTaTive  -  Research & Development ,,Yes,2023
38,No,,1187.54,,15,2,Life Sciences,1480,3,M,2,3, research director ,4,,,24938.33,0,,14,"3,0",2,Full Time,1,,3,"3,0",11,,2,9,1985,"115100,00$",,,Yes,2023
43,No,,1582.77,,12,3,,1481,1,M,2,4, research director ,2,,"12783,92$",33238.2,1,No,11,"3,0",3,,1,,3,,25,,3,9,1980,"12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$",,,Yes,2023
31,No,,444.27,,7,2,,1482,2,F,3,2, manufacturing director ,1,Married,"3588,33$",9329.67,1,No,12,"3,0",2,Part Time,1,"13,0",5,"1,0",13,,3,12,1992,"43060,00$",,,Yes,2023
50,No,travel_rarely,1758.71, Research & Development ,29,4,Life Sciences,1483,2,M,2,4, manager ,3,Married,"14205,00$",36933.0,0,No,15,"3,0",2,Full Time,1,"28,0",2,"3,0",27,,15,7,1973,"170460,00$", mANagER  -  Research & Development ,,Yes,2023
33,No,non-travel,290.04, Sales ,8,1,Life Sciences,1484,2,F,2,1, sales representative ,4,,"2342,59$",6090.75,0,,19,"3,0",4,Part Time,0,,2,"2,0",2,,2,2,1990,"28111,13$", sales repResENTaTiVE  -  Sales ,,No,2023
26,Yes,,210.68,,2,3,Life Sciences,1485,1,M,3,1, research scientist ,1,Married,"1701,67$",4424.33,6,,14,"3,0",2,,1,"6,0",2,"3,0",3,,1,2,1997,"1701,67$1701,67$1701,67$1701,67$1701,67$1701,67$1701,67$1701,67$1701,67$1701,67$1701,67$1701,67$",,,Yes,2023
38,No,travel_frequently,291.06,,3,4,,1486,3,M,3,1, research scientist ,3,,"2350,83$",6112.17,3,No,16,"3,0",1,Full Time,1,"8,0",2,"3,0",2,,2,2,1985,"28210,00$",,,No,2023
46,No,,1973.98,,1,4,Medical,1487,4,M,3,5, research director ,4,,"15943,72$",41453.67,9,No,17,"3,0",4,,2,"23,0",0,"3,0",2,,2,2,1977,"191324,62$",,,Yes,2023
21,No,,213.57,,25,1,,1488,4,F,2,1, research scientist ,2,Single,,4485.0,1,Yes,11,"3,0",3,Part Time,0,"2,0",6,"4,0",2,,2,2,2002,"20700,00$",,,Yes,2023
31,No,travel_frequently,287.96,,20,3,,1489,3,M,4,1, sales representative ,4,Married,,6047.17,0,No,12,,1,Part Time,1,"3,0",4,"3,0",2,,2,2,1992,"27910,00$",,,No,2023
35,No,,556.26,,11,2,Marketing,1490,4,M,3,2, sales executive ,4,Divorced,,11681.39,1,,11,"3,0",4,Part Time,1,"5,0",3,"3,0",5,,0,2,1988,"53914,11$",,,Yes,2023
34,No,,556.26,,2,2,,1491,4,M,3,2, manufacturing director ,3,Single,,11681.39,2,No,11,"3,0",4,Part Time,0,,3,,3,,0,2,1989,"53914,11$",,,Yes,2023
33,Yes,,848.51,,9,4,,1492,1,F,3,2, sales executive ,1,Single,,17818.67,0,,17,"3,0",1,Full Time,0,"6,0",3,"3,0",5,,0,3,1990,"82240,00$",,,Yes,2023
31,Yes,,269.29, Research & Development ,15,3,Medical,1493,3,M,3,1, laboratory technician ,3,,,5655.0,1,No,12,"3,0",3,Part Time,1,,5,"2,0",2,,2,2,1992,"26100,00$", laboRAToRY tEChniCIAN  -  Research & Development ,,No,2023
37,No,travel_rarely,591.29,,25,2,,1494,3,F,2,2, healthcare representative ,4,,,12417.17,7,No,13,"3,0",3,Full Time,2,"9,0",2,"3,0",6,,1,3,1986,"57310,00$",,,No,2023
27,No,travel_rarely,261.96,,6,3,,1495,4,M,2,1, research scientist ,3,Married,"2115,83$",5501.17,1,No,13,,3,,1,"4,0",0,"3,0",4,"2,0",2,2,1996,"2115,83$2115,83$2115,83$2115,83$2115,83$2115,83$2115,83$2115,83$2115,83$2115,83$2115,83$2115,83$",,,No,2023
35,No,travel_frequently,245.14,,4,4,Other,1496,4,M,2,1, laboratory technician ,4,Married,"1980,00$",5148.0,1,,13,"3,0",2,Part Time,1,"2,0",2,"4,0",2,,2,2,1988,"23760,00$",,,Yes,2023
56,No,,1973.98,,4,4,,1497,4,F,3,5, manager ,1,Divorced,"15943,72$",41453.67,4,No,13,"3,0",4,Full Time,1,"28,0",2,"3,0",5,,4,2,1967,"191324,62$",,,No,2023
45,No,,290.04, Research & Development ,7,3,Medical,1498,1,F,3,1, research scientist ,3,,,6090.75,4,Yes,19,"3,0",3,Part Time,1,,2,,3,,0,2,1978,"28111,13$", resEaRcH sCIeNTisT  -  Research & Development ,,Yes,2023
43,No,travel_rarely,365.13,,2,3,Life Sciences,1499,2,M,3,1, human resources ,4,,"2949,17$",7667.83,0,No,13,"3,0",2,Full Time,0,,5,"3,0",9,,1,8,1980,"35390,00$",,,Yes,2023
31,No,travel_rarely,564.16,,29,4,Marketing,1500,1,F,2,2, sales executive ,4,,,11847.33,1,,14,"3,0",1,Full Time,2,,3,"3,0",12,,5,7,1992,"54680,00$",,,Yes,2023
35,Yes,,599.75,,27,3,,1501,3,M,3,2, sales executive ,4,,"4844,17$",12594.83,1,,18,"3,0",4,Full Time,0,,2,"3,0",10,,7,7,1988,"58130,00$",,,Yes,2023
35,No,non-travel,556.26, Research & Development ,2,2,Medical,1502,2,M,3,2, manufacturing director ,4,Divorced,"4492,84$",11681.39,2,No,14,"3,0",3,Part Time,1,"15,0",6,"3,0",7,,1,7,1988,"53914,11$", maNuFAcTurING diREctOr  -  Research & Development ,,No,2023
30,No,,997.39,,47,3,Medical,1503,47,F,3,3, manufacturing director ,3,Single,"8055,83$",20945.17,9,No,14,"3,0",2,Part Time,0,"9,0",3,"3,0",7,,0,2,1993,"96670,00$",,,No,2023
46,Yes,travel_rarely,556.26,,21,2,Medical,1504,4,F,3,2, healthcare representative ,2,Married,"4492,84$",11681.39,4,No,22,"4,0",4,Part Time,1,"13,0",2,"4,0",9,"7,0",3,7,1977,"53914,11$",,,No,2023
45,No,non-travel,531.76,,48,4,,1505,48,F,3,2, sales executive ,3,Married,"4295,00$",11167.0,4,,22,"4,0",2,,2,"10,0",3,"4,0",8,,5,7,1978,"4295,00$4295,00$4295,00$4295,00$4295,00$4295,00$4295,00$4295,00$4295,00$4295,00$4295,00$4295,00$",,,Yes,2023
43,No,travel_frequently,585.52,,2,4,Life Sciences,1506,1,M,3,2, sales executive ,4,Married,"4729,17$",12295.83,1,,20,"4,0",3,,1,"7,0",5,"3,0",7,,7,7,1980,"4729,17$4729,17$4729,17$4729,17$4729,17$4729,17$4729,17$4729,17$4729,17$4729,17$4729,17$4729,17$",,,No,2023
46,Yes,,754.62,,10,3,Life Sciences,1507,3,F,3,3, sales executive ,2,,"6095,00$",15847.0,5,,21,"4,0",3,Part Time,3,"14,0",2,"3,0",8,,0,7,1977,"73140,00$",,,No,2023
40,No,travel_rarely,1582.77, Research & Development ,1,4,,1508,1,M,3,4, manager ,1,,"12783,92$",33238.2,2,,11,"3,0",1,Full Time,1,"22,0",3,,19,,11,16,1983,"153407,07$", mAnAger  -  Research & Development ,,Yes,2023
27,No,travel_rarely,556.26, Sales ,2,2,,1509,1,F,4,2, sales executive ,3,Single,"4492,84$",11681.39,0,No,14,"3,0",2,Part Time,0,"9,0",5,"2,0",8,,0,7,1996,"53914,11$", SALes eXEcUtiVe  -  Sales ,,Yes,2023
42,No,,1032.49,,6,3,Medical,1510,3,M,3,3, research director ,1,Married,"8339,32$",21682.23,9,No,13,"3,0",2,,1,"18,0",3,"4,0",13,,5,7,1981,"100071,84$",,,No,2023
26,No,travel_frequently,290.04,,6,3,Other,1511,3,M,4,1, laboratory technician ,4,Married,"2342,59$",6090.75,0,No,18,"3,0",1,Part Time,1,"8,0",3,"3,0",7,,7,7,1997,"28111,13$",,,Yes,2023
28,No,travel_frequently,556.26,,1,2,Life Sciences,1512,3,M,2,2, sales executive ,4,Married,,11681.39,1,,12,"3,0",3,Part Time,1,"7,0",2,"3,0",7,,0,7,1995,"53914,11$",,,Yes,2023
31,No,travel_rarely,290.04, Research & Development ,5,4,,1513,3,M,3,1, research scientist ,4,Married,,6090.75,0,,12,"3,0",3,Part Time,1,,4,"3,0",5,,0,3,1992,"28111,13$", reSearCh SCiEnTist  -  Research & Development ,,Yes,2023
31,No,travel_rarely,661.35,,2,3,Human Resources,1514,1,M,2,2, human resources ,1,,"5341,67$",13888.33,3,No,12,"3,0",4,Full Time,0,,1,"3,0",2,,1,0,1992,"64100,00$",,,Yes,2023
31,No,,290.04, Research & Development ,2,4,,1515,3,M,3,1, research scientist ,4,,,6090.75,0,,18,"3,0",2,Part Time,1,"3,0",2,"1,0",2,,2,2,1992,"28111,13$", rESEARch SciENtiSt  -  Research & Development ,,Yes,2023
52,Yes,,509.79,,8,4,Medical,1516,3,M,2,2, research scientist ,2,,"4117,50$",10705.5,2,No,15,,1,Part Time,0,"11,0",3,"2,0",8,,7,7,1971,"49410,00$",,,No,2023
28,Yes,,290.04,,2,4,Medical,1517,1,M,1,1, research scientist ,4,Married,"2342,59$",6090.75,5,Yes,13,"3,0",4,Part Time,0,,4,"2,0",3,,2,2,1995,"28111,13$",,,Yes,2023
47,No,travel_rarely,1973.98,,5,5,,1518,4,M,3,5, research director ,3,Married,,41453.67,4,,11,"3,0",2,Full Time,1,"21,0",2,"3,0",3,,1,1,1976,"191324,62$",,,Yes,2023
29,No,,410.94,,9,5,Other,1519,2,M,2,1, laboratory technician ,4,,,8629.83,0,No,17,"3,0",3,Full Time,0,"4,0",2,,3,,2,2,1994,"39830,00$",,,No,2023
37,No,,654.85,,5,2,Medical,1520,4,M,3,2, manufacturing director ,4,,"5289,17$",13751.83,7,No,16,"3,0",3,Full Time,2,"8,0",2,"2,0",6,,0,4,1986,"63470,00$",,,No,2023
23,No,,299.62,,22,1,,1521,3,M,3,1, research scientist ,4,,,6292.0,1,,12,"3,0",3,Full Time,2,,2,"2,0",4,,0,2,2000,"29040,00$",,,No,2023
42,No,travel_rarely,278.16, Human Resources ,2,1,,1522,3,M,3,1, human resources ,3,Divorced,"2246,67$",5841.33,0,Yes,11,"3,0",3,Part Time,1,"4,0",5,"3,0",3,,1,0,1981,"26960,00$", hUman ResourCeS  -  Human Resources ,,Yes,2023
30,No,,556.26, Sales ,28,2,,1523,4,F,3,2, sales executive ,3,,"4492,84$",11681.39,7,,12,"3,0",2,Part Time,1,"4,0",2,"4,0",2,,2,2,1993,"53914,11$", SALES exeCUtIve  -  Sales ,,Yes,2023
21,Yes,,224.3,,1,1,,1524,1,F,2,1, sales representative ,2,Single,"1811,67$",4710.33,1,,11,"3,0",3,Part Time,0,"3,0",3,"3,0",3,,1,2,2002,"21740,00$",,,No,2023
57,No,travel_rarely,696.94,,1,4,Medical,1525,4,M,3,2, healthcare representative ,3,,"5629,17$",14635.83,2,No,11,"3,0",3,Full Time,0,,2,"3,0",3,,1,2,1966,"67550,00$",,,No,2023
21,No,,290.04,,9,2,,1526,1,M,3,1, sales representative ,4,Single,"2342,59$",6090.75,1,,24,"4,0",3,Part Time,0,"3,0",3,"2,0",3,"2,0",2,2,2002,"28111,13$",,,Yes,2023
31,No,travel_rarely,274.13,,9,4,Life Sciences,1527,3,M,2,1, research scientist ,2,,"2214,17$",5756.83,0,,16,"3,0",4,Part Time,0,"3,0",5,"3,0",2,,2,2,1992,"26570,00$",,,No,2023
